Temps;Li7;B11;Na23;Mg24;Al27;Ca43;Cr52;Mn55;Fe57;Co59;Ni62;Cu63;Cu65;Zn66;Zn68;As75;Rb85;Sr86;Y89;Zr90;Cd111;Sn117;Sb121;Cs133;Ba138;La139;Ce140;Pr141;Pb208
1,396;534,3;267,0;472540,0;10642,0;66790,0;972,3;825128,0;35484,5;4346,0;998,5;249,0;249,0;249,0;199,0;23986,5;249,0;199,0;25511,2;49,5;1898,0;0,0;0,0;99,0;49,5;0,0;0,0;0,0;0,0;0,0
2,790;66,7;334,0;495848,0;9892,5;68341,0;1307,8;772840,0;34184,5;4196,5;1448,5;799,0;599,0;149,5;299,0;23936,5;99,5;0,0;26690,2;0,0;2198,0;0,0;49,5;0,0;0,0;99,5;0,0;0,0;0,0;0,0
4,183;400,7;400,7;476884,0;10942,0;69992,0;1374,8;764488,0;34084,5;4146,0;1098,5;799,0;749,0;199,0;449,0;21887,0;49,5;49,5;26016,7;0,0;2197,5;49,5;0,0;199,0;49,5;49,5;0,0;0,0;0,0;0,0
5,577;334,0;333,7;474460,0;12041,5;66890,5;1140,2;757944,0;32934,5;4246,0;1548,0;299,0;599,0;149,0;249,5;23436,5;99,5;0,0;23405,7;99,5;2447,5;0,0;0,0;199,0;0,0;0,0;0,0;0,0;0,0;49,5
6,971;334,0;467,7;490704,0;10742,0;64589,5;1241,0;747848,0;35684,5;3996,5;1148,5;749,0;599,0;149,0;249,5;26236,0;99,0;0,0;24416,5;0,0;3297,0;0,0;0,0;99,5;0,0;0,0;0,0;0,0;49,5;0,0
8,365;267,3;200,3;484044,0;12691,5;76496,0;1274,5;759800,0;33134,5;3546,5;1998,0;549,0;949,0;149,0;649,0;25186,5;49,5;149,5;22732,0;0,0;1598,5;149,0;49,5;0,0;0,0;149,5;0,0;0,0;0,0;0,0
9,758;133,3;534,7;513512,0;10742,0;74044,0;1173,7;754352,0;33284,5;3297,0;1848,0;849,0;599,0;399,0;399,0;23036,5;0,0;99,5;24248,0;0,0;2747,0;0,0;0,0;49,5;49,5;149,0;0,0;0,0;0,0;0,0
11,152;267,0;200,0;508464,0;10842,0;72193,0;1509,0;738976,0;31885,0;4096,0;1648,5;649,0;449,0;199,5;249,0;23136,5;149,5;49,5;22479,3;0,0;2497,5;99,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
12,546;334,0;334,0;517752,0;11991,5;76196,0;1039,3;765248,0;32935,0;4096,5;1448,5;649,0;349,0;299,0;299,5;23136,5;0,0;99,0;24332,3;0,0;2248,0;0,0;99,0;249,0;99,0;0,0;0,0;0,0;0,0;0,0
13,939;200,0;267,0;509676,0;12940,5;73944,0;1408,7;759008,0;33834,5;3347,0;1798,0;699,0;549,0;249,0;499,0;25636,0;49,5;0,0;21890,0;0,0;2697,5;99,5;0,0;49,5;149,5;49,5;0,0;0,0;0,0;0,0
15,333;401,0;467,7;525020,0;12191,5;73595,0;1475,7;740752,0;31785,0;4096,5;1648,0;649,0;799,0;199,0;499,0;29385,5;149,5;0,0;23069,0;0,0;3097,0;49,5;0,0;199,0;0,0;0,0;0,0;0,0;0,0;0,0
16,727;401,0;467,3;522296,0;12141,0;78297,0;1173,7;751944,0;35284,5;3397,0;1748,0;649,0;449,0;249,0;149,0;26535,5;199,0;149,5;23827,0;0,0;2397,5;0,0;49,5;199,0;0,0;49,5;0,0;0,0;0,0;0,0
18,121;267,0;601,3;515536,0;12241,0;75496,0;1207,2;759184,0;34034,5;4795,5;1798,0;449,0;449,0;499,0;99,5;26036,0;49,5;199,0;21889,8;199,0;3197,0;0,0;99,5;149,0;49,5;49,5;0,0;0,0;0,0;0,0
19,514;267,0;467,7;529856,0;12641,0;76046,0;905,3;752328,0;32835,0;4096,5;1198,5;649,0;599,0;49,5;249,0;23037,0;49,5;99,0;23574,2;49,5;3247,0;99,0;49,5;49,5;49,5;0,0;0,0;0,0;0,0;0,0
20,908;200,0;668,3;524212,0;12840,5;76046,0;1576,3;760864,0;35884,5;4596,0;1698,5;399,0;399,0;149,0;249,0;24436,5;49,5;149,0;21806,0;49,5;2547,5;49,5;0,0;99,0;49,5;49,5;0,0;0,0;0,0;49,5
22,302;267,3;534,3;536624,0;13440,5;77747,0;1375,0;738472,0;33584,5;4296,0;1898,0;649,0;499,0;149,5;549,0;23836,5;0,0;49,5;22479,3;0,0;3646,5;0,0;0,0;0,0;99,5;0,0;49,5;0,0;0,0;0,0
23,696;200,3;534,3;536120,0;14839,5;75745,0;1542,7;767200,0;33234,0;3896,5;1948,0;449,0;399,0;299,0;99,0;25036,5;99,5;149,0;23658,5;49,5;3047,0;49,5;0,0;149,0;0,0;49,5;0,0;0,0;0,0;0,0
25,089;334,0;133,3;530672,0;12041,0;73544,0;1408,7;748672,0;33634,5;4796,0;1798,0;649,0;649,0;349,0;49,5;25486,0;49,5;99,0;24753,3;149,0;2947,0;0,0;49,5;149,5;49,5;49,5;0,0;49,5;0,0;0,0
26,483;133,7;267,0;547232,0;13440,5;79198,0;1341,5;754928,0;30884,5;3697,0;1698,5;599,0;649,0;199,5;249,0;24886,0;349,0;49,5;23405,8;49,5;2697,0;99,5;149,5;99,5;0,0;0,0;0,0;0,0;0,0;0,0
27,877;200,3;133,3;534000,0;12941,0;78348,0;1173,8;749200,0;36884,5;4196,5;1598,5;399,5;599,0;49,5;249,0;25486,0;99,5;249,0;23742,5;0,0;2847,5;49,5;199,5;149,0;49,5;0,0;0,0;0,0;0,0;0,0
29,270;267,3;200,3;528556,0;12391,5;79448,0;1274,2;751776,0;32584,5;4496,0;1698,0;749,0;599,0;99,0;249,0;25386,0;49,5;49,5;24163,5;49,5;2198,0;49,5;0,0;99,5;99,5;0,0;0,0;0,0;0,0;49,5
30,664;334,0;601,3;542592,0;13190,5;77447,0;1207,0;742024,0;34234,5;4096,5;1898,0;399,0;599,0;199,0;749,0;25586,0;49,5;0,0;22563,8;0,0;2647,5;0,0;0,0;0,0;0,0;49,5;0,0;49,5;0,0;0,0
32,058;66,7;267,0;552288,0;13540,5;78898,0;1442,0;730888,0;31235,0;3346,5;1548,5;599,0;649,0;149,5;249,0;25186,0;49,5;149,5;25932,3;49,5;3646,5;0,0;0,0;0,0;149,0;0,0;0,0;0,0;0,0;99,0
33,452;267,0;401,0;532292,0;12591,0;77047,0;1308,0;718608,0;32984,5;4196,5;1548,0;399,0;599,0;149,0;399,0;24586,5;0,0;49,5;21553,0;0,0;2647,5;0,0;49,5;199,0;0,0;99,5;0,0;0,0;0,0;0,0
34,845;200,3;467,7;526532,0;12391,5;76547,0;1375,0;743384,0;34234,5;4096,5;1498,5;1099,0;349,0;0,0;349,0;24086,5;0,0;49,5;22395,2;0,0;2098,0;0,0;0,0;99,0;49,5;99,5;0,0;0,0;0,0;0,0
36,239;400,7;200,3;534920,0;12791,0;73144,0;1643,3;751368,0;32834,5;3847,0;2248,0;299,0;449,0;0,0;149,0;25086,0;99,5;0,0;22142,7;49,5;3496,5;99,0;49,5;199,0;49,5;49,5;0,0;0,0;0,0;49,5
37,633;200,3;133,3;538348,0;13690,5;78898,0;1174,0;754488,0;32035,0;4346,5;1698,0;649,0;799,0;299,0;399,0;24236,0;99,5;0,0;23068,7;0,0;3347,0;0,0;49,5;0,0;0,0;99,5;0,0;49,5;0,0;49,5
39,026;467,7;400,7;530472,0;12841,0;74345,0;1576,2;747864,0;34134,5;4646,0;1498,5;649,0;849,0;149,0;299,0;25486,0;99,5;149,0;21553,2;99,0;2647,5;49,5;99,5;0,0;49,5;99,5;0,0;0,0;0,0;0,0
40,420;334,0;200,3;529256,0;12141,0;75045,0;1576,3;744072,0;35684,0;3846,5;1548,5;899,0;999,0;99,0;199,0;24536,0;199,5;49,5;22311,2;0,0;2797,0;49,5;49,5;0,0;49,5;99,5;0,0;0,0;0,0;0,0
41,814;333,7;735,0;527340,0;13590,5;76246,0;1442,0;737456,0;32134,5;3646,5;1798,0;699,0;649,0;549,0;249,0;23536,5;99,5;99,0;22142,8;149,5;2047,5;0,0;49,5;0,0;49,5;49,5;0,0;0,0;0,0;0,0
43,208;267,0;200,0;550568,0;11442,0;75845,0;1039,5;753632,0;33034,5;3896,5;1648,5;848,5;749,0;349,0;299,0;24486,0;49,5;49,5;23237,3;0,0;3047,0;0,0;49,5;0,0;99,0;0,0;0,0;0,0;0,0;0,0
44,601;0,0;668,0;528448,0;13340,5;78748,0;1341,5;749432,0;33284,5;4446,0;2297,5;499,0;449,0;249,0;249,0;21737,5;349,0;99,5;24921,7;0,0;2398,0;0,0;0,0;0,0;0,0;49,5;0,0;49,5;0,0;49,5
45,995;200,3;401,0;542784,0;11791,5;74495,0;1576,3;729336,0;33435,0;4995,5;1698,0;449,0;949,0;199,0;199,5;24786,5;49,5;49,5;24837,5;0,0;2547,5;99,5;0,0;99,5;99,5;0,0;0,0;0,0;0,0;0,0
47,389;601,3;668,3;538848,0;14290,0;76496,0;1240,8;765688,0;33634,5;4096,0;1148,5;449,0;549,0;0,0;249,0;25186,0;0,0;99,5;23658,3;49,5;2597,5;99,5;149,5;99,5;0,0;49,5;0,0;0,0;0,0;149,5
48,782;333,7;668,0;548248,0;11891,5;75545,0;1408,7;759192,0;35584,5;4296,5;1498,5;549,0;549,0;99,5;449,0;24236,5;0,0;149,5;22647,7;0,0;2547,5;0,0;0,0;99,5;49,5;0,0;0,0;49,5;0,0;99,5
50,176;400,7;133,3;544208,0;12641,0;76347,0;1442,2;743624,0;35584,5;3696,5;1248,5;749,0;998,5;299,0;299,0;23337,0;99,5;49,5;22816,2;0,0;3247,0;0,0;99,5;199,0;149,0;0,0;0,0;0,0;0,0;99,0
51,570;400,7;133,3;545616,0;12891,0;77297,0;1610,0;749360,0;32385,0;3746,5;1948,0;948,5;799,0;199,0;399,0;24586,0;199,0;199,0;27280,3;49,5;3297,0;0,0;0,0;49,5;0,0;99,5;0,0;99,5;0,0;0,0
52,964;267,0;267,0;529356,0;13241,0;79098,0;1643,3;762512,0;34484,5;4496,0;1648,5;499,0;749,0;449,0;99,5;26935,5;99,5;99,5;23827,0;0,0;3697,0;99,5;99,5;0,0;49,5;49,5;0,0;0,0;0,0;0,0
54,357;200,0;1002,3;525532,0;12791,0;73244,0;1374,8;738088,0;32634,5;4346,0;1998,0;599,0;899,0;449,0;299,0;23237,0;0,0;149,5;23405,8;49,5;3247,0;49,5;99,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
55,751;200,3;267,0;540776,0;12491,0;77347,0;1173,7;746032,0;35684,5;4496,0;1997,5;549,0;749,0;149,0;299,0;24386,5;149,5;49,5;24669,0;49,5;2797,0;49,5;0,0;99,5;49,5;99,0;0,0;0,0;0,0;0,0
57,145;267,0;133,3;561584,0;13340,5;75946,0;1106,5;749656,0;33234,5;3746,5;1748,0;449,0;549,0;199,0;349,0;25286,0;49,5;49,5;24584,8;0,0;3496,5;149,5;0,0;49,5;0,0;149,5;0,0;0,0;0,0;49,5
58,539;534,3;200,3;552488,0;12241,0;74045,0;1374,8;764232,0;33335,0;3896,5;1998,0;649,0;849,0;299,0;149,5;25686,0;0,0;49,5;23827,0;0,0;3047,0;49,5;99,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0
59,932;400,7;467,3;545016,0;13340,5;76697,0;1744,0;750448,0;32785,0;3747,0;2397,5;449,0;649,0;249,0;349,0;21987,5;99,5;149,5;26437,7;0,0;2397,5;149,0;49,5;49,5;299,0;199,5;0,0;0,0;0,0;0,0
61,326;133,3;200,3;534408,0;12191,0;74295,0;1610,0;744952,0;32834,5;4196,5;3047,0;699,0;499,0;49,5;399,0;24086,0;299,0;199,0;23405,7;199,5;3047,0;49,5;49,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
62,720;200,0;601,3;541680,0;12441,5;77647,0;1543,0;759672,0;33584,5;4296,0;2297,5;699,0;499,0;0,0;299,5;22936,5;0,0;99,0;24248,2;49,5;2597,5;99,5;0,0;99,0;49,5;0,0;0,0;0,0;0,0;99,5
64,113;401,0;200,3;533088,0;13690,5;71643,0;1710,5;758072,0;33035,0;3747,0;1798,0;898,5;499,0;149,0;399,5;23187,0;49,5;199,0;22142,7;49,5;3197,0;49,5;149,5;49,5;99,5;149,5;0,0;49,5;0,0;0,0
65,507;334,0;668,0;550568,0;14990,0;77497,0;871,7;748904,0;32834,5;4396,5;2097,5;749,0;899,0;299,0;149,0;25836,0;249,5;0,0;20542,5;0,0;2647,5;49,5;49,5;49,5;49,5;49,5;0,0;0,0;0,0;49,5
66,901;400,7;467,7;526436,0;10792,0;78048,0;1610,2;751872,0;33584,5;4496,0;1498,5;799,0;699,0;349,0;199,5;24036,5;199,0;49,5;23911,0;149,0;2448,0;49,5;0,0;0,0;99,5;0,0;0,0;0,0;0,0;0,0
68,295;400,7;401,0;563704,0;12291,0;76796,0;1609,8;745320,0;33584,5;4146,5;1548,5;898,5;699,0;99,0;549,0;25536,0;0,0;199,5;21468,8;99,5;2397,5;49,5;99,0;149,5;49,5;99,5;0,0;0,0;0,0;0,0
69,688;66,7;401,0;523612,0;13391,0;75046,0;1039,7;743112,0;34534,5;5245,5;1898,0;349,0;649,0;199,0;499,0;25336,0;99,5;49,5;23069,2;0,0;2847,0;49,5;0,0;149,5;249,0;49,5;0,0;0,0;0,0;49,5
71,082;267,3;200,3;539856,0;11192,0;75245,0;1207,2;749800,0;31985,0;3896,5;1748,5;999,0;549,0;199,0;399,0;24036,5;49,5;0,0;26521,8;99,0;3147,5;149,0;99,0;49,5;99,0;0,0;0,0;0,0;0,0;49,5
72,476;200,3;333,7;523100,0;14090,0;80799,0;1676,8;740008,0;33934,5;4396,5;1698,0;699,0;649,0;49,5;749,0;25186,0;49,5;99,5;20289,8;49,5;2347,5;99,5;49,5;0,0;49,5;0,0;0,0;0,0;0,0;0,0
73,869;334,0;133,7;520176,0;11391,5;78147,0;1710,5;748728,0;32984,5;4196,0;1998,0;549,0;799,0;399,0;449,0;25536,0;0,0;149,5;21974,3;0,0;2797,0;99,5;0,0;149,5;99,0;0,0;0,0;0,0;0,0;0,0
75,263;133,7;734,7;530072,0;14290,0;77547,0;1173,7;767088,0;34484,5;3946,5;2647,5;349,0;749,0;199,5;349,0;25786,0;49,5;99,5;25342,7;49,5;2647,5;199,5;0,0;0,0;0,0;99,5;0,0;0,0;0,0;0,0
76,657;133,3;601,3;526532,0;13340,5;74145,0;1106,7;753824,0;34384,5;3696,5;1448,5;599,0;599,0;249,0;99,0;25286,0;99,5;0,0;21216,3;99,5;2148,0;0,0;0,0;0,0;0,0;49,5;0,0;0,0;0,0;0,0
78,051;200,3;400,7;525928,0;13740,0;72544,0;1408,7;751640,0;34784,5;3846,5;1798,0;899,0;899,0;399,0;249,0;23687,0;99,5;99,5;24079,5;0,0;3546,5;49,5;0,0;0,0;0,0;99,5;0,0;0,0;0,0;0,0
79,444;200,0;534,3;530872,0;12441,0;75446,0;1106,5;743152,0;35234,5;4046,0;1898,0;699,0;699,0;399,0;699,0;26136,0;99,5;299,0;24837,3;0,0;2747,5;0,0;0,0;0,0;99,0;0,0;0,0;0,0;0,0;0,0
80,838;267,0;267,3;543288,0;12941,0;73894,0;1475,7;732384,0;32685,0;4096,5;1898,0;449,0;999,0;299,0;349,0;25535,5;0,0;99,5;23405,7;0,0;3296,5;0,0;49,5;99,0;149,5;0,0;0,0;0,0;0,0;0,0
82,232;534,3;467,7;549760,0;13340,5;76046,0;972,5;751712,0;34084,5;3896,5;1598,5;849,0;599,0;199,5;149,5;23486,5;0,0;49,5;22395,2;0,0;2647,5;0,0;0,0;99,5;0,0;0,0;0,0;0,0;0,0;0,0
